,Date,Open,High,Low,Close,Volume,sma7,trend_adx,trend_adx_pos,trend_adx_neg,trend_psar_up_indicator,trend_psar_down_indicator,volatility_atr,volatility_bbli,others_dr,others_cr
493,20090917,6.6576,6.8313,6.5997,6.7734,123390,0.030320287523177565,0.29852868154657325,0.3895844532826463,0.3350615239649072,0.0,0.0,0.03908934438734095,0.0,0.9357989671429431,0.03068502168880989
494,20090918,6.7734,6.8313,6.7155,6.8313,111910,0.030320287523177565,0.28033725557603684,0.375272904499162,0.322752897926862,0.0,0.0,0.03712362433140585,0.0,0.9262598739636382,0.03109400462101267
495,20090921,6.9471,7.1208,6.8313,7.1208,96900,0.030558491391953976,0.2780410825350517,0.4763584086801863,0.293704614120376,1.0,0.0,0.038269297855262736,0.0,0.9627428499433153,0.03313891928202657
496,20090922,7.4682,7.4682,7.4682,7.4681,90190,0.031153898212483606,0.28875328915753673,0.582848867410273,0.2631031436826876,0.0,0.0,0.04027201121813343,0.0,0.969638364881336,0.03559211051439315
497,20090923,7.8155,7.8155,7.8155,7.8155,213410,0.032047059868983756,0.30820161508082244,0.6751741741645417,0.2365597162877089,0.0,0.0,0.04207445324471706,0.0,0.967206814359225,0.03804600810760983
498,20090924,7.5839,7.8155,7.4681,7.5839,336700,0.032940221525483905,0.3070388412358417,0.6090076399562342,0.34886868805056015,0.0,0.0,0.043696651068642324,0.0,0.8850844687824322,0.036410076378798714
499,20090925,7.4102,7.7576,7.4102,7.7576,169710,0.034071587050760466,0.3030986526522119,0.5508701244691807,0.33756219317949526,0.0,0.0,0.04515662911017507,0.0,0.9417411473134495,0.037637025175407055
500,20090928,7.7576,7.7576,7.526,7.6418,119100,0.03496474870726061,0.2994399061102699,0.5155366232363254,0.3159105304026,0.0,0.0,0.044527394964755544,0.0,0.9009437087291114,0.03681905931100149
501,20090929,7.6418,7.6418,7.4102,7.5839,131210,0.035738808429372555,0.2899477654825017,0.4822267173047427,0.34016455207857965,0.0,0.0,0.04396108423387797,0.0,0.9088706179411273,0.036410076378798714
502,20090930,7.5839,7.5839,7.4102,7.4102,121720,0.036036460413931666,0.28113363489957394,0.45830907915472074,0.3232929595762956,0.0,0.0,0.042479797384688656,0.0,0.8923417816071086,0.035183127582190374
503,20091001,7.7576,7.7576,7.3523,7.3523,116420,0.035917358479543464,0.2799053187958213,0.4786858910678379,0.2874656314973696,0.0,0.0,0.04503306798601626,0.0,0.9086152445296356,0.03477414464998759
504,20091002,7.3523,7.3523,7.0628,7.1208,69310,0.035202849724625625,0.2637378409105664,0.44108508190412793,0.3734868525977245,0.0,0.0,0.045387797144412094,0.0,0.8830858235508825,0.03313891928202657
505,20091005,7.1208,7.4103,7.1208,7.3523,65960,0.03496464585584922,0.2512118227478103,0.43009700346955687,0.3443568839943439,0.0,0.0,0.045707053386968365,0.0,0.9521010165693337,0.03477414464998759
506,20091006,7.6997,7.6997,7.5839,7.6418,231980,0.03484554392146101,0.2507963153124859,0.5050109585415598,0.3128261766072401,0.0,0.0,0.04696599119666849,0.0,0.9595043501763495,0.03681905931100149
507,20091007,7.5839,7.7576,7.5839,7.6997,109390,0.03490509488865512,0.25244056963780337,0.5047508392720877,0.298127389174466,0.0,0.0,0.04518421365120013,0.0,0.9252123109794306,0.03722804224320427
508,20091008,7.6418,7.6997,7.4681,7.4681,59630,0.03478599295426692,0.24771234937067976,0.4728484085447896,0.3229769275431424,0.0,0.0,0.044552221051678095,0.0,0.8846038500441054,0.03559211051439315
509,20091009,7.7576,7.8155,7.6997,7.8155,146710,0.03520284972462564,0.2477472932439225,0.47531511380175145,0.29305611051822994,0.0,0.0,0.04592664209490726,0.0,0.967206814359225,0.03804600810760983
510,20091012,7.8155,8.1629,7.8155,8.047,240400,0.03591735847954347,0.2591073243162948,0.5681279907625418,0.2664711049482637,0.0,0.0,0.047163621033813496,0.0,0.9489846617807521,0.03968123347557086
511,20091013,8.047,8.1049,7.9312,8.1049,158190,0.036929519219020435,0.26965592459778337,0.5416689204919682,0.25406091251708257,0.0,0.0,0.045362080504630656,0.0,0.9248008747908436,0.04009021640777364
512,20091014,8.1049,8.4523,7.9312,8.3365,198440,0.037941782809908786,0.28878691735356266,0.6014748539274797,0.22083331622539587,0.0,0.0,0.04957033717676303,0.0,0.9478573782556634,0.04172614813658475
513,20091015,8.7417,8.7417,8.3944,8.7417,128150,0.039073045483773966,0.3127599788233071,0.6477422656003261,0.19903497181183988,0.0,0.0,0.05141287572083242,0.0,0.9694581841206059,0.044588322301154115
514,20091016,8.6259,8.7417,8.3365,8.6839,235680,0.04008530907466231,0.3315858242336946,0.5855019294104666,0.1988932459863293,0.0,0.0,0.053071160410494866,0.0,0.909911028290198,0.04418004572980143
515,20091019,8.6839,8.7418,8.4523,8.7417,202230,0.04139522465010979,0.34906925795770594,0.545230143258011,0.185200937083507,0.0,0.0,0.052622080326442854,0.0,0.9242193607819774,0.044588322301154115
516,20091020,8.9733,9.1469,8.9154,9.147,262620,0.042764691192751364,0.3735766093455915,0.6348073818372406,0.16778977725193236,0.0,0.0,0.054159444555544264,0.0,0.967040872414152,0.04745120282657357
517,20091021,9.147,9.4944,9.147,9.3786,128250,0.04413426058680433,0.4017887268755635,0.7038182491113337,0.15438854716532843,0.0,0.0,0.0545731432483868,0.0,0.9443465808613081,0.04908713455538469
518,20091022,9.2049,9.3786,9.147,9.3786,289460,0.04544427901366319,0.4279856931533945,0.6656486460603065,0.1460157185716311,0.0,0.0,0.05300225768914611,0.0,0.917041464460279,0.04908713455538469
519,20091023,9.8417,9.8417,9.4944,9.8417,452120,0.04699239845788709,0.4583102351129083,0.7527325243171913,0.13074677422255115,0.0,0.0,0.05547321137337665,0.0,0.970291625292212,0.05235829165215683
520,20091026,10.1891,10.2469,10.0733,10.0733,183000,0.04836196785194006,0.4904704573483778,0.8196184489364536,0.11901925954141064,0.0,0.0,0.056725462497784686,0.0,0.9424191837283131,0.053994223380967946
521,20091027,9.8417,9.8417,9.6102,9.8417,229550,0.04955278149299935,0.4974605771849443,0.7381296898287333,0.2446458934604757,0.0,0.0,0.05882409570115137,0.0,0.8922472163270742,0.05235829165215683
522,20091028,9.9575,9.9575,9.6101,9.8417,141680,0.050684147018275914,0.5057629595527412,0.7203860328287227,0.22645679972102897,0.0,0.0,0.05877132927943321,0.0,0.917041464460279,0.05235829165215683
523,20091029,9.4943,9.6101,9.3786,9.6101,196400,0.051160451904417335,0.5033064047840122,0.650911631452481,0.2712711045032159,0.0,1.0,0.06066537580463505,0.0,0.8916637451922448,0.05072235992334571
524,20091030,9.7838,9.8417,9.6101,9.8417,143230,0.051636756790558756,0.5052464697791178,0.692758527636456,0.2578767973197922,0.0,0.0,0.058485266989769524,0.0,0.9430307777577693,0.05235829165215683
525,20091102,9.4943,9.7259,9.3786,9.4943,246230,0.05175575587353557,0.4974299700987038,0.6261796350003221,0.299516408624134,0.0,0.0,0.06040791974393773,0.0,0.8789748855582279,0.049904394058940156
526,20091103,9.6101,9.6101,9.0891,9.0891,119110,0.050981696151423624,0.4793074425838707,0.5608717150640462,0.3484030317498,0.0,0.0,0.06310991441408861,0.0,0.8710167987715693,0.047042219894370796
527,20091104,9.2628,9.4943,9.2628,9.4943,197230,0.050386186479482585,0.46247938132009714,0.5158133062941072,0.32041358995832736,0.0,0.0,0.06359849523442544,0.0,0.9651179498601885,0.049904394058940156
528,20091105,9.9574,9.9574,9.9574,9.9575,75700,0.05050528841387079,0.4573630014725053,0.6042300522722979,0.29158233486810814,0.0,0.0,0.06500982516412805,0.0,0.969654063539771,0.05317625751656239
529,20091106,10.4206,10.4206,10.1891,10.4206,271570,0.051100695234400424,0.4609569957658475,0.6832539381353958,0.2658232587810969,1.0,0.0,0.06628002210086044,0.0,0.9671958162934067,0.05644741461333453
530,20091109,10.3627,10.5364,10.3627,10.4206,122730,0.05193430592370648,0.4661660492434278,0.6941312220582695,0.25666433757235935,0.0,0.0,0.06256684146497288,0.0,0.917041464460279,0.05644741461333453
531,20091110,10.767999999999999,10.8837,10.3048,10.767999999999999,114150,0.05288701854740074,0.47623621555540685,0.7166723941060171,0.22841754046422905,0.0,0.0,0.06602455115441974,0.0,0.9529933146013762,0.058901312206551204
532,20091111,11.1154,11.289000000000001,11.1154,11.289000000000001,86080,0.05473289282759513,0.49081505776371526,0.7599482639329286,0.20640167532807108,0.0,0.0,0.06816488268352248,0.0,0.9692193928878816,0.06258145223552614
533,20091112,11.5785,11.81,11.5785,11.81,161560,0.05753137688007239,0.5098879838692394,0.8293927850347538,0.18699217230205306,0.0,0.0,0.07009118105971489,0.0,0.9668113230224563,0.06626159226450105
534,20091113,11.81,11.9258,11.5784,11.9258,183080,0.060032208947990516,0.528706423880246,0.8085236321684905,0.17516386775618947,0.0,0.0,0.06891170610214037,0.0,0.9276155499691787,0.0670795581289066
535,20091116,12.5047,12.5047,12.3889,12.5048,190440,0.06265214295029686,0.5511155643644847,0.8788548214961112,0.157306990540294,0.0,0.0,0.07173492932787048,0.0,0.9693985180164788,0.0711693874509344
536,20091117,12.9679,12.9679,12.5048,12.9679,444440,0.0652720769526032,0.5751523948250654,0.9289014914615737,0.14460692419416427,0.0,0.0,0.07233261584822862,0.0,0.956979085084229,0.07444054454770654
537,20091118,12.9679,13.1995,12.6205,12.7363,599030,0.06765380708613311,0.5989294469993,0.8965921817433679,0.13042876597268702,0.0,0.0,0.07481542617740071,0.0,0.897781607450261,0.07280461281889543
538,20091119,12.3889,12.7363,12.1574,12.5048,426010,0.06944013039913341,0.6042731801490059,0.8109773292447664,0.22358672930038953,0.0,0.0,0.07704827739560478,0.0,0.8974398487117369,0.0711693874509344
539,20091120,12.5048,12.9679,12.1574,12.9679,195130,0.07116690274493959,0.6115029518656971,0.7627995178080031,0.19544714660282042,0.0,0.0,0.08294427225758644,0.0,0.956979085084229,0.07444054454770654
540,20091123,12.7363,12.7363,12.389000000000001,12.7363,122000,0.07211961536863384,0.6182163113169103,0.695472863637073,0.1781964770090108,0.0,0.0,0.08436423886777195,0.0,0.897781607450261,0.07280461281889543
541,20091124,12.7363,12.9679,12.5047,12.8521,73070,0.0730723279923281,0.6267850378690557,0.6992711391823626,0.16560168341761053,0.0,0.0,0.08370067251219071,0.0,0.926846505944863,0.07362257868330098
542,20091125,12.7363,12.7363,12.2732,12.5048,73500,0.0730723279923281,0.6260997645675583,0.6385287232662256,0.1992434585047007,0.0,1.0,0.08504499909691582,0.0,0.8878997671097866,0.0711693874509344
543,20091126,11.9259,13.0837,11.9259,13.0837,139450,0.07319142992671632,0.6295012830951969,0.6087530215467746,0.16784127141076485,0.0,0.0,0.09596928685911256,0.0,0.966965646233556,0.0752585104121121
544,20091127,12.5048,13.3153,12.5048,12.9679,127600,0.07342963379549272,0.6351394383700769,0.5895757197133343,0.15001668187292863,1.0,0.0,0.09997318077474347,0.0,0.9074967676344494,0.07444054454770654
545,20091130,13.3153,13.5468,12.8521,13.5468,104680,0.07450134550216378,0.642729461768964,0.5815190185094472,0.13662374208000194,0.0,0.0,0.10163347091601227,0.0,0.9651827909848877,0.07852966750888422
546,20091201,13.5468,13.5468,13.1994,13.3152,129550,0.07485854845391701,0.6497773406393591,0.5548428440517923,0.13035636532571168,0.0,0.0,0.09729976697280797,0.0,0.8986046454535609,0.07689373578007312
547,20091202,13.0836,13.1994,12.8521,12.9679,44700,0.07509675232269342,0.6426673421272935,0.5205612422180389,0.18636570392050505,0.0,0.0,0.09534096972867237,0.0,0.8889133095307051,0.07444054454770654
548,20091203,12.6205,12.9679,12.389000000000001,12.7363,82200,0.0749776503883052,0.6204906919092333,0.4805873102992459,0.256985660622508,0.0,0.0,0.09552126659174928,0.0,0.897781607450261,0.07280461281889543
549,20091204,12.7363,12.7363,12.1574,12.2732,265970,0.0747394465195288,0.5929789857924248,0.4438797864072432,0.27960510636430136,0.0,1.0,0.0956835337685185,0.0,0.8778297657425691,0.06953345572212327
550,20091207,12.2732,12.2732,11.8101,12.1574,196900,0.07378673389583454,0.557888444685913,0.41647492770916283,0.3263575182722601,0.0,0.0,0.0938863598448118,0.0,0.9068664530647095,0.06871548985771773
551,20091208,11.81,12.1574,11.6943,12.1574,270030,0.0729531232065285,0.5222837656233904,0.39051045273364043,0.32756460194580506,0.0,0.0,0.09226890331347581,0.0,0.917041464460279,0.06871548985771773
552,20091209,11.9258,12.1574,11.5785,11.9258,33670,0.07128590182791639,0.48617409762131103,0.36027360063248376,0.32361563871819926,0.0,0.0,0.0927564068180724,0.0,0.8964976064215362,0.0670795581289066
553,20091210,11.9258,11.9258,11.4627,11.9258,95520,0.06985688431808071,0.45331872955694863,0.3377442929301649,0.32499787034397515,0.0,0.0,0.09125194558941034,0.0,0.917041464460279,0.0670795581289066
554,20091211,11.5784,12.0416,11.3469,12.0416,67400,0.06890417169438645,0.42281017349718353,0.3067548320846872,0.2951779474356975,0.0,0.0,0.09378435924921248,0.0,0.9275128751715189,0.06789752399331217
555,20091214,12.2732,12.5047,12.0416,12.2732,72360,0.06842786680824503,0.403121933843101,0.3803992691120031,0.2769361425842022,0.0,0.0,0.09217710277743639,0.0,0.9377828858428369,0.06953345572212327
556,20091215,12.2732,12.2732,11.6943,11.6943,102670,0.0678324599877154,0.37497309133745566,0.3511826225684065,0.31937222531071796,0.0,0.0,0.0926737863356369,0.0,0.8661751941934803,0.06544433276094558
557,20091216,11.2312,11.2312,11.1154,11.1153,99920,0.06676064542963295,0.3610935361376254,0.32435421347444904,0.40059533169752687,0.0,0.0,0.09312080153801738,1.0,0.863647952296188,0.06135450343891778
558,20091217,10.5943,10.7679,10.5943,10.767999999999999,164980,0.06533162791979727,0.3579348607253356,0.3019938500303569,0.4683097077020862,0.0,0.0,0.0925515080287603,1.0,0.8833462867756224,0.058901312206551204
559,20091218,10.247,10.5364,10.247,10.2469,154510,0.06360485557399109,0.3605826077601914,0.2811229893070997,0.4996388275881148,0.0,0.0,0.09203914387042894,1.0,0.8648535210752051,0.05522046581672619
560,20091221,10.6521,10.71,10.0153,10.7101,23770,0.06235449096573772,0.36650551329365494,0.25574306163645144,0.4961617785319211,0.0,0.0,0.09449283770212921,0.0,0.965789846843285,0.05849232927434843
561,20091222,11.2311,11.2311,10.9996,11.2311,20950,0.06152088027643166,0.3573803234002081,0.3402153241232238,0.4624426018716923,0.0,0.0,0.09378634057646094,0.0,0.9695014726122497,0.06217246930332335
562,20091223,11.4627,11.6942,10.7101,11.6943,21280,0.060925473455902025,0.3378815826170792,0.3845352683478394,0.4062779467057291,1.0,0.0,0.1009216726165047,0.0,0.9615179448976737,0.06544433276094558
563,20091224,11.6943,11.6943,11.2312,11.5785,34240,0.06080637152151382,0.3197733113763741,0.3622583158866838,0.38272157295994685,0.0,0.0,0.09860068480799943,0.0,0.9063627620274608,0.06462636689654003
564,20091225,11.9259,11.9259,11.5785,11.5785,80110,0.061282779259066646,0.297553397533137,0.39074706572651463,0.3655967070655164,0.0,0.0,0.09457025947559645,0.0,0.917041464460279,0.06462636689654003
565,20091228,11.0575,11.5785,11.0575,11.2311,22000,0.06175908414520807,0.28762722618494896,0.36441227755451205,0.43413723589038006,0.0,0.0,0.09385602017258148,0.0,0.8846849545859155,0.06217246930332335
566,20091229,10.8837,11.289000000000001,10.7101,10.7101,42220,0.06223549188276089,0.2846283172786222,0.3372169664794029,0.4636565424364772,0.0,0.0,0.09418481199126752,0.0,0.8670150259717586,0.05849232927434843
567,20091230,10.3049,10.9417,10.3049,10.8838,62190,0.062414144784343185,0.2883745856180263,0.3098262478641067,0.49745357861759476,0.0,1.0,0.09545233181948443,0.0,0.9345314902107538,0.05971927807095677
568,20091231,11.289000000000001,11.289000000000001,10.6522,10.8838,112700,0.06205694183258997,0.28306053765692224,0.35063950974175007,0.45743953941658416,0.0,0.0,0.09659309966487967,0.0,0.917041464460279,0.05971927807095677
569,20100104,10.8838,11.3469,10.8838,11.3469,28450,0.06169963602942536,0.2766900541460518,0.34096208459845995,0.43033025087085747,0.0,0.0,0.09470496915153687,0.0,0.9629272725767793,0.06299043516772891
570,20100105,11.81,11.81,11.4627,11.5206,81630,0.06164008506223125,0.25986755458592,0.41040169585281966,0.4045134698824113,0.0,0.0,0.09300565168952837,0.0,0.933549931512087,0.06421738396433724
571,20100106,11.1154,11.5785,11.1154,11.289000000000001,26740,0.06134233022626074,0.25103857702552757,0.3854956717820389,0.4428886190955449,0.0,0.0,0.09147626597372073,0.0,0.8953620467459056,0.06258145223552614
572,20100107,11.289000000000001,11.289000000000001,10.8838,11.289000000000001,30400,0.06140188119345485,0.24709291404096165,0.3646438734024748,0.4616771626343377,0.0,0.0,0.08912821163809434,0.0,0.917041464460279,0.06258145223552614
573,20100108,11.1732,11.4627,10.9995,11.2311,30710,0.06193773704679038,0.23915319845998803,0.3769596407660193,0.43285352640503855,0.0,0.0,0.08798824800548086,0.0,0.9115104187582633,0.06217246930332335
574,20100111,10.9995,11.289000000000001,10.8837,11.2311,28680,0.06229493999854361,0.23407674051481772,0.35601506864586996,0.4307515671997763,0.0,0.0,0.08599067354472927,0.0,0.917041464460279,0.06217246930332335
575,20100112,10.9995,11.289000000000001,10.8837,11.1153,25460,0.06253304101590865,0.22936288670858812,0.33591529792198055,0.40643235011550244,0.0,0.0,0.08419285653005282,0.0,0.9059223443509303,0.06135450343891778
576,20100113,10.7101,11.289000000000001,10.7101,11.289000000000001,20390,0.06247349004871453,0.22867696774660767,0.30907438027584444,0.40708549507220404,0.0,0.0,0.08548796471299172,0.0,0.9338939043215657,0.06258145223552614
577,20100114,11.289000000000001,11.289000000000001,11.1153,11.289000000000001,44660,0.062235286179938114,0.22804004299619726,0.30129507940755634,0.3968392865626009,0.0,0.0,0.07985398981589106,0.0,0.917041464460279,0.06258145223552614
578,20100115,10.9995,11.2311,10.9995,11.2311,46940,0.06217573521274402,0.23007050217192682,0.2882720066910246,0.4035904864765503,0.0,0.0,0.07672662679129946,0.0,0.9115104187582633,0.06217246930332335
579,20100118,10.9995,11.1153,10.767999999999999,11.0574,33990,0.0619375313439676,0.23701061679438737,0.2682943797939888,0.42351805568959433,0.0,0.0,0.07682514356531471,0.0,0.9003627842962559,0.060945520506715006
580,20100119,10.71,11.2311,10.71,11.1153,19960,0.06181842940957941,0.239289214277645,0.27330603811624304,0.3907067636914477,0.0,0.0,0.07788709393137866,0.0,0.9226883592936082,0.06135450343891778
581,20100120,11.1153,11.1732,10.8837,11.1153,19680,0.06169932747519121,0.2414050547978128,0.26119907512950796,0.37339916097881554,0.0,0.0,0.07495642049523826,0.0,0.917041464460279,0.06135450343891778
582,20100121,10.7101,11.1153,10.7101,11.1153,26680,0.06169932747519121,0.24759920012099396,0.24485005438468843,0.38710307354937273,0.0,0.0,0.0742603507074601,0.0,0.917041464460279,0.06135450343891778
583,20100122,10.9995,11.1732,10.6522,11.1732,70700,0.061580225540802995,0.25335090649251935,0.22532126751584527,0.35622844932836806,0.0,0.0,0.07557710228125873,0.0,0.9226589444140413,0.06176348637112057
584,20100125,10.9416,11.1153,10.9416,11.1153,13630,0.0614015726392207,0.25869177669465004,0.21703442287605304,0.3431271125198012,0.0,0.0,0.07190582081873084,0.0,0.9114530945277572,0.06135450343891778
585,20100126,11.1153,11.1732,10.9995,11.1153,35750,0.0612824707048325,0.2608846173900357,0.2251823493918018,0.333228482912172,0.0,0.0,0.06763006031105624,0.0,0.917041464460279,0.06135450343891778
586,20100127,11.2311,11.2311,10.9995,11.1153,32600,0.061342021672026605,0.26008962243557693,0.2311257670627913,0.3199741360025898,0.0,0.0,0.0647534830455486,0.0,0.917041464460279,0.06135450343891778
587,20100128,11.289000000000001,11.289000000000001,10.5943,11.1732,23600,0.0614015726392207,0.27095178904835404,0.2048102808976911,0.3753599860772957,0.0,0.0,0.0699357429597369,0.0,0.9226589444140413,0.06176348637112057
588,20100129,10.9995,10.9995,10.767999999999999,10.9996,18870,0.06128257355624387,0.2810380866173613,0.19114017635566463,0.35030650620275056,0.0,0.0,0.0697417409255089,0.0,0.9002860064242549,0.060537243935362306
589,20100201,10.8259,10.9996,10.8259,10.9996,36180,0.061163574473267056,0.29039841264221417,0.18545239726475674,0.33983513803325677,0.0,0.0,0.06568238840715647,0.0,0.917041464460279,0.060537243935362306
590,20100202,10.9996,11.347000000000001,10.9417,11.1732,30660,0.061163574473267056,0.2814978914187225,0.26222836968924423,0.3160924026491185,0.0,0.0,0.06591539990623729,0.0,0.9340613637046247,0.06176348637112057
591,20100203,10.9416,11.4627,10.9416,11.3469,96530,0.06140177834204346,0.26813105438611123,0.2684438898360815,0.28821172834400843,1.0,0.0,0.06806832463820903,0.0,0.9338065742578446,0.06299043516772891
592,20100204,11.2311,11.6943,11.2311,11.5206,163390,0.061818635112402175,0.2516558532046879,0.3058768369804433,0.26577138030128367,0.0,0.0,0.06903434970558407,0.0,0.933549931512087,0.06421738396433724
593,20100205,11.2311,11.4627,10.9996,11.1153,139900,0.061818635112402175,0.23978278395577787,0.2795149310247476,0.2958119826374172,0.0,0.0,0.07087370137957037,0.0,0.8791024834601253,0.06135450343891778
594,20100208,10.8837,11.2311,10.7679,11.1153,94980,0.06175908414520808,0.2365162169944902,0.2582082483401339,0.32598093476296497,0.0,0.0,0.0715591887728093,0.0,0.917041464460279,0.06135450343891778
595,20100209,10.7679,10.9995,10.7679,10.9996,103160,0.06175908414520808,0.23348297624472317,0.24323282991724232,0.30707487375468095,0.0,0.0,0.07023291304392534,0.0,0.9058162065906713,0.060537243935362306
596,20100210,10.9996,11.1154,10.8259,11.1153,74660,0.061878083228184895,0.22537046428745314,0.26087793829930694,0.29188267580498745,0.0,0.0,0.06806765769653024,0.0,0.9283847959267006,0.06135450343891778
597,20100211,11.1732,11.2311,11.1153,11.2311,45850,0.06193763419537902,0.21271958611797184,0.2866749859951756,0.28579192327456876,0.0,0.0,0.06320410630967621,0.0,0.9282764243678034,0.06217246930332335
598,20100212,11.2311,11.4048,11.2311,11.3469,89470,0.06193763419537902,0.201307108172593,0.3261892169609083,0.2764724692717569,0.0,0.0,0.05979851725290707,0.0,0.9281605845696278,0.06299043516772891
599,20100222,11.3469,11.4627,11.1732,11.4627,71740,0.061878083228184895,0.19070980722331268,0.30815320007780883,0.2611854460833258,0.0,0.0,0.05867670148461385,0.0,0.9280471091614844,0.06380840103213446
600,20100223,11.3469,11.4627,10.9417,11.289000000000001,84430,0.062056736129767205,0.18331214967458792,0.2783268583699104,0.29536673064183544,0.0,0.0,0.06155181798069711,0.0,0.9006997714219759,0.06258145223552614
601,20100224,10.8838,11.289000000000001,10.8259,10.9417,175340,0.06187818607959628,0.18098902350280088,0.25472597387756896,0.29963641062958574,0.0,0.0,0.06316781563577259,0.0,0.883864743004148,0.060128261003159544
602,20100225,11.2312,11.3469,10.767999999999999,10.767999999999999,249890,0.061639982210819864,0.18107918303873227,0.2286275016843892,0.28310449017714395,0.0,1.0,0.0665654279081395,1.0,0.8999216453471467,0.058901312206551204
603,20100226,10.6522,10.6522,10.3049,10.3627,337300,0.06086592248870793,0.1962409725263304,0.2100840393274731,0.3722803859356445,0.0,0.0,0.06768006457047071,1.0,0.8764508418274438,0.05603843168113175
604,20100301,10.3627,10.7679,10.3627,10.4206,155190,0.06003231179940189,0.20438790257079564,0.22554590782425413,0.34584853164216806,0.0,0.0,0.0677116303751693,1.0,0.9230669187270293,0.05644741461333453
605,20100302,10.3048,10.4206,10.2469,10.3048,128120,0.05896049724131943,0.21541663720025658,0.21838775725224205,0.3641249413196714,0.0,0.0,0.06385528891185085,1.0,0.9050575144132466,0.05562944874892897
606,20100303,10.4206,10.5943,10.3048,10.3048,119700,0.05776958074884877,0.216808917473145,0.2550715313120218,0.3445008477661299,0.0,0.0,0.06232779597766325,0.0,0.917041464460279,0.05562944874892897
607,20100304,10.4785,10.5943,10.4206,10.5364,65980,0.056995521026736835,0.21810174915511285,0.24107939722783775,0.3256030035838944,0.0,0.0,0.0609530523368944,0.0,0.9412787033897306,0.05726538047774009
608,20100305,10.4785,10.5364,10.3048,10.4206,108370,0.056459562321989905,0.22337313388744762,0.23020006878259802,0.34210554582850516,0.0,0.0,0.05874417586880294,0.0,0.9051892236702457,0.05644741461333453
609,20100308,10.5364,10.6522,10.3627,10.4206,95640,0.0561022565188253,0.22198478750755857,0.2513422842446785,0.32251329594343303,0.0,0.0,0.057727794238920126,0.0,0.917041464460279,0.05644741461333453
610,20100309,10.4206,10.4785,10.3627,10.4785,105060,0.0562213584532135,0.22069560872623298,0.24529096013257928,0.31474845649319866,0.0,0.0,0.0538982291978271,0.0,0.9230334394837951,0.05685639754553731
611,20100310,10.4785,10.5364,10.4206,10.4206,90660,0.05622135845321349,0.21617329028107055,0.2580264468025478,0.3067938948229899,0.0,0.0,0.05045162066084338,0.0,0.9110825986941815,0.05644741461333453
612,20100311,10.3048,10.4206,10.3048,10.3048,95590,0.05622135845321349,0.21700612792569213,0.2511898584813502,0.33529755894990826,0.0,0.0,0.04734967297755804,0.0,0.9050575144132466,0.05562944874892897
613,20100312,10.4206,10.6522,10.4206,10.5364,101600,0.05645956232198989,0.20490405621888708,0.31015196912324705,0.30885879666541066,0.0,0.0,0.04844434882819921,0.0,0.9412787033897306,0.05726538047774009
614,20100315,10.5364,10.7101,10.5364,10.6522,113160,0.05657866425637811,0.19072024660708553,0.3178629570146621,0.296279203815596,0.0,0.0,0.04651473551957778,0.0,0.9288937052503123,0.05808334634214565
615,20100316,10.5943,10.7101,10.4206,10.4206,98240,0.05657866425637809,0.18324084896519377,0.29620895248867746,0.31377012726542103,0.0,0.0,0.046721297924617475,0.0,0.8935946741521538,0.05644741461333453
616,20100317,10.4206,10.4206,10.3048,10.3048,102440,0.05645956232198988,0.1816606766730461,0.28776433568778365,0.3442407812075328,0.0,0.0,0.043992382514954714,0.0,0.9050575144132466,0.05562944874892897
617,20100318,10.4206,10.4206,10.189,10.3048,120250,0.05628090942040758,0.18524584261893226,0.2711166945085048,0.36431811866886993,0.0,0.0,0.043479573029057215,0.0,0.917041464460279,0.05562944874892897
618,20100319,10.3048,10.3048,10.1311,10.1891,163290,0.056042808403042536,0.19103230249149475,0.25901392404959883,0.3686277749883752,0.0,0.0,0.04204643730034998,0.0,0.9049333101246246,0.05481218924537351
619,20100322,10.1891,10.3628,10.0733,10.1891,52690,0.05592380932006572,0.19259411405358912,0.2620693096757103,0.34128286765603155,0.0,0.0,0.04269982952731246,0.0,0.917041464460279,0.05481218924537351
620,20100323,10.1891,10.3049,10.0733,10.2469,57060,0.05562605448409521,0.1940443676469625,0.2463267738488358,0.3207819636096105,0.0,0.0,0.04231627534017919,0.0,0.9231589953381778,0.05522046581672619
621,20100324,10.2469,10.3627,10.189,10.3048,58040,0.0552687486809306,0.19130757064809895,0.25800080641086337,0.3059383906915286,0.0,0.0,0.040999469380359754,0.0,0.9231350122581546,0.05562944874892897
622,20100325,10.1311,10.4206,10.0732,10.3048,97320,0.05514964674654239,0.19484054823468547,0.23461761408406953,0.31997925060906796,0.0,0.0,0.04272916559072075,0.0,0.917041464460279,0.05562944874892897
623,20100326,10.3627,10.4206,10.2469,10.3627,130170,0.055209197713736495,0.19812117027937293,0.2237005831170076,0.305090243228468,0.0,0.0,0.04137107060584716,0.0,0.9231007741926419,0.05603843168113175
624,20100329,10.3627,10.4785,10.3627,10.4206,98450,0.0553282996481247,0.19657379673584455,0.24068882775158362,0.2952275783462568,1.0,0.0,0.039177177928061434,0.0,0.9230669187270293,0.05644741461333453
625,20100330,10.3627,10.5364,10.3627,10.4785,68720,0.05562595163268381,0.19061404912534538,0.2535321132732641,0.28057574325181905,0.0,0.0,0.03817428170945377,0.0,0.9230334394837951,0.05685639754553731
